"subject","success","timeout","trial_index","rt","stimulus","block","category","correct","stim_type","trial_in_block","trial_label","participant_id"
"7yov0tkgt2lcddf",NA,NA,78,60,"img/tragedy.jpg",4,"BAD",TRUE,"word",22,"block4_22","rest"
"7yov0tkgt2lcddf",NA,NA,79,106,"img/l_b_3_s_010.png",4,"boy",TRUE,"picture",23,"block4_23","rest"
"7yov0tkgt2lcddf",NA,NA,80,110,"img/hatred.jpg",4,"BAD",TRUE,"word",24,"block4_24","rest"
"7yov0tkgt2lcddf",NA,NA,81,87,"img/B_G_3_S_002.png",4,"girl",FALSE,"picture",25,"block4_25","rest"
"7yov0tkgt2lcddf",NA,NA,82,66,"img/laughter.jpg",4,"GOOD",FALSE,"word",26,"block4_26","rest"
"7yov0tkgt2lcddf",NA,NA,83,84,"img/A_B_3_S_004.png",4,"boy",TRUE,"picture",27,"block4_27","rest"
"7yov0tkgt2lcddf",NA,NA,84,94,"img/ugly.jpg",4,"BAD",TRUE,"word",28,"block4_28","rest"
"7yov0tkgt2lcddf",NA,NA,85,122,"img/W_B_3_S_002.png",4,"boy",TRUE,"picture",29,"block4_29","rest"
"7yov0tkgt2lcddf",NA,NA,86,93,"img/miracle.jpg",4,"GOOD",FALSE,"word",30,"block4_30","rest"
"7yov0tkgt2lcddf",NA,NA,87,73,"img/l_g_3_s_009.png",4,"girl",FALSE,"picture",31,"block4_31","rest"
"7yov0tkgt2lcddf",NA,NA,88,64,"img/gift.jpg",4,"GOOD",FALSE,"word",32,"block4_32","rest"
"7yov0tkgt2lcddf",NA,NA,90,198,"img/A_B_3_S_004.png",5,"boy",TRUE,"picture",1,"block5_1","rest"
"7yov0tkgt2lcddf",NA,NA,91,88,"img/A_G_3_S_006.png",5,"girl",TRUE,"picture",2,"block5_2","rest"
"7yov0tkgt2lcddf",NA,NA,92,83,"img/A_B_3_S_004.png",5,"boy",FALSE,"picture",3,"block5_3","rest"
"7yov0tkgt2lcddf",NA,NA,93,64,"img/l_g_3_s_009.png",5,"girl",TRUE,"picture",4,"block5_4","rest"
"7yov0tkgt2lcddf",NA,NA,94,82,"img/B_B_3_S_008.png",5,"boy",FALSE,"picture",5,"block5_5","rest"
"7yov0tkgt2lcddf",NA,NA,95,61,"img/W_B_3_S_002.png",5,"boy",TRUE,"picture",6,"block5_6","rest"
"7yov0tkgt2lcddf",NA,NA,96,90,"img/l_g_3_s_009.png",5,"girl",TRUE,"picture",7,"block5_7","rest"
"7yov0tkgt2lcddf",NA,NA,97,90,"img/W_G_3_S_003.png",5,"girl",FALSE,"picture",8,"block5_8","rest"
"7yov0tkgt2lcddf",NA,NA,98,75,"img/B_G_3_S_002.png",5,"girl",FALSE,"picture",9,"block5_9","rest"
"7yov0tkgt2lcddf",NA,NA,99,74,"img/B_B_3_S_008.png",5,"boy",FALSE,"picture",10,"block5_10","rest"
"7yov0tkgt2lcddf",NA,NA,100,64,"img/W_B_3_S_002.png",5,"boy",TRUE,"picture",11,"block5_11","rest"
"7yov0tkgt2lcddf",NA,NA,101,84,"img/l_b_3_s_010.png",5,"boy",FALSE,"picture",12,"block5_12","rest"
"7yov0tkgt2lcddf",NA,NA,102,64,"img/A_G_3_S_006.png",5,"girl",TRUE,"picture",13,"block5_13","rest"
"7yov0tkgt2lcddf",NA,NA,103,92,"img/W_G_3_S_003.png",5,"girl",TRUE,"picture",14,"block5_14","rest"
"7yov0tkgt2lcddf",NA,NA,104,141,"img/l_b_3_s_010.png",5,"boy",FALSE,"picture",15,"block5_15","rest"
"7yov0tkgt2lcddf",NA,NA,105,133,"img/B_G_3_S_002.png",5,"girl",TRUE,"picture",16,"block5_16","rest"
"7yov0tkgt2lcddf",NA,NA,107,214,"img/B_B_3_S_008.png",6,"boy",FALSE,"picture",1,"block6_1","rest"
"7yov0tkgt2lcddf",NA,NA,108,89,"img/ugly.jpg",6,"BAD",TRUE,"word",2,"block6_2","rest"
"7yov0tkgt2lcddf",NA,NA,109,101,"img/l_g_3_s_009.png",6,"girl",TRUE,"picture",3,"block6_3","rest"
"7yov0tkgt2lcddf",NA,NA,110,118,"img/lucky.jpg",6,"GOOD",FALSE,"word",4,"block6_4","rest"
"7yov0tkgt2lcddf",NA,NA,111,89,"img/l_b_3_s_010.png",6,"boy",FALSE,"picture",5,"block6_5","rest"
"7yov0tkgt2lcddf",NA,NA,112,79,"img/grief.jpg",6,"BAD",TRUE,"word",6,"block6_6","rest"
"7yov0tkgt2lcddf",NA,NA,113,115,"img/W_G_3_S_003.png",6,"girl",TRUE,"picture",7,"block6_7","rest"
"7yov0tkgt2lcddf",NA,NA,114,119,"img/laughter.jpg",6,"GOOD",FALSE,"word",8,"block6_8","rest"
"7yov0tkgt2lcddf",NA,NA,115,77,"img/W_B_3_S_002.png",6,"boy",FALSE,"picture",9,"block6_9","rest"
"7yov0tkgt2lcddf",NA,NA,116,84,"img/hatred.jpg",6,"BAD",TRUE,"word",10,"block6_10","rest"
"7yov0tkgt2lcddf",NA,NA,117,118,"img/A_B_3_S_004.png",6,"boy",FALSE,"picture",11,"block6_11","rest"
"7yov0tkgt2lcddf",NA,NA,118,76,"img/tragedy.jpg",6,"BAD",TRUE,"word",12,"block6_12","rest"
"7yov0tkgt2lcddf",NA,NA,119,106,"img/B_G_3_S_002.png",6,"girl",TRUE,"picture",13,"block6_13","rest"
"7yov0tkgt2lcddf",NA,NA,120,109,"img/gift.jpg",6,"GOOD",FALSE,"word",14,"block6_14","rest"
"7yov0tkgt2lcddf",NA,NA,121,74,"img/A_G_3_S_006.png",6,"girl",TRUE,"picture",15,"block6_15","rest"
"7yov0tkgt2lcddf",NA,NA,122,88,"img/miracle.jpg",6,"GOOD",TRUE,"word",16,"block6_16","rest"
"7yov0tkgt2lcddf",NA,NA,124,174,"img/A_B_3_S_004.png",7,"boy",FALSE,"picture",1,"block7_1","rest"
"7yov0tkgt2lcddf",NA,NA,125,33,"img/hatred.jpg",7,"BAD",TRUE,"word",2,"block7_2","rest"
"7yov0tkgt2lcddf",NA,NA,126,48,"img/W_G_3_S_003.png",7,"girl",FALSE,"picture",3,"block7_3","rest"
"7yov0tkgt2lcddf",NA,NA,127,42,"img/gift.jpg",7,"GOOD",TRUE,"word",4,"block7_4","rest"
"7yov0tkgt2lcddf",NA,NA,128,20,"img/A_G_3_S_006.png",7,"girl",TRUE,"picture",5,"block7_5","rest"
"7yov0tkgt2lcddf",NA,NA,129,3,"img/lucky.jpg",7,"GOOD",TRUE,"word",6,"block7_6","rest"
"7yov0tkgt2lcddf",NA,NA,130,52,"img/W_B_3_S_002.png",7,"boy",FALSE,"picture",7,"block7_7","rest"
"7yov0tkgt2lcddf",NA,NA,131,38,"img/ugly.jpg",7,"BAD",TRUE,"word",8,"block7_8","rest"
"7yov0tkgt2lcddf",NA,NA,132,26,"img/B_G_3_S_002.png",7,"girl",FALSE,"picture",9,"block7_9","rest"
"7yov0tkgt2lcddf",NA,NA,133,21,"img/tragedy.jpg",7,"BAD",FALSE,"word",10,"block7_10","rest"
"7yov0tkgt2lcddf",NA,NA,134,66,"img/B_B_3_S_008.png",7,"boy",TRUE,"picture",11,"block7_11","rest"
"7yov0tkgt2lcddf",NA,NA,135,170,"img/laughter.jpg",7,"GOOD",TRUE,"word",12,"block7_12","rest"
"7yov0tkgt2lcddf",NA,NA,136,163,"img/l_g_3_s_009.png",7,"girl",TRUE,"picture",13,"block7_13","rest"
"7yov0tkgt2lcddf",NA,NA,137,102,"img/miracle.jpg",7,"GOOD",FALSE,"word",14,"block7_14","rest"
"7yov0tkgt2lcddf",NA,NA,138,102,"img/l_b_3_s_010.png",7,"boy",TRUE,"picture",15,"block7_15","rest"
"7yov0tkgt2lcddf",NA,NA,139,101,"img/grief.jpg",7,"BAD",TRUE,"word",16,"block7_16","rest"
"7yov0tkgt2lcddf",NA,NA,140,3130,"img/B_B_3_S_008.png",7,"boy",TRUE,"picture",17,"block7_17","rest"
"7yov0tkgt2lcddf",NA,NA,141,161,"img/miracle.jpg",7,"GOOD",FALSE,"word",18,"block7_18","rest"
"7yov0tkgt2lcddf",NA,NA,142,134,"img/B_G_3_S_002.png",7,"girl",TRUE,"picture",19,"block7_19","rest"
"7yov0tkgt2lcddf",NA,NA,143,132,"img/gift.jpg",7,"GOOD",FALSE,"word",20,"block7_20","rest"
"7yov0tkgt2lcddf",NA,NA,144,120,"img/W_B_3_S_002.png",7,"boy",FALSE,"picture",21,"block7_21","rest"
"7yov0tkgt2lcddf",NA,NA,145,135,"img/ugly.jpg",7,"BAD",FALSE,"word",22,"block7_22","rest"
"7yov0tkgt2lcddf",NA,NA,146,119,"img/A_B_3_S_004.png",7,"boy",TRUE,"picture",23,"block7_23","rest"
"7yov0tkgt2lcddf",NA,NA,147,105,"img/grief.jpg",7,"BAD",FALSE,"word",24,"block7_24","rest"
"7yov0tkgt2lcddf",NA,NA,148,619,"img/l_g_3_s_009.png",7,"girl",TRUE,"picture",25,"block7_25","rest"
"7yov0tkgt2lcddf",NA,NA,149,108,"img/tragedy.jpg",7,"BAD",FALSE,"word",26,"block7_26","rest"
"7yov0tkgt2lcddf",NA,NA,150,89,"img/W_G_3_S_003.png",7,"girl",FALSE,"picture",27,"block7_27","rest"
"7yov0tkgt2lcddf",NA,NA,151,99,"img/hatred.jpg",7,"BAD",FALSE,"word",28,"block7_28","rest"
"7yov0tkgt2lcddf",NA,NA,152,129,"img/l_b_3_s_010.png",7,"boy",TRUE,"picture",29,"block7_29","rest"
"7yov0tkgt2lcddf",NA,NA,153,120,"img/laughter.jpg",7,"GOOD",FALSE,"word",30,"block7_30","rest"
"7yov0tkgt2lcddf",NA,NA,154,121,"img/A_G_3_S_006.png",7,"girl",TRUE,"picture",31,"block7_31","rest"
"7yov0tkgt2lcddf",NA,NA,155,144,"img/lucky.jpg",7,"GOOD",TRUE,"word",32,"block7_32","rest"
"azs81wb5swz2ta6",NA,NA,6,474,"img/A_B_3_S_004.png",1,"boy",TRUE,"picture",1,"block1_1","14:50"
"azs81wb5swz2ta6",NA,NA,7,3,"img/B_G_3_S_002.png",1,"girl",TRUE,"picture",2,"block1_2","14:50"
"azs81wb5swz2ta6",NA,NA,8,10,"img/l_g_3_s_009.png",1,"girl",FALSE,"picture",3,"block1_3","14:50"
"azs81wb5swz2ta6",NA,NA,9,171,"img/l_b_3_s_010.png",1,"boy",FALSE,"picture",4,"block1_4","14:50"
"azs81wb5swz2ta6",NA,NA,10,130,"img/W_G_3_S_003.png",1,"girl",TRUE,"picture",5,"block1_5","14:50"
"azs81wb5swz2ta6",NA,NA,11,181,"img/B_G_3_S_002.png",1,"girl",FALSE,"picture",6,"block1_6","14:50"
"azs81wb5swz2ta6",NA,NA,12,165,"img/A_G_3_S_006.png",1,"girl",FALSE,"picture",7,"block1_7","14:50"
"azs81wb5swz2ta6",NA,NA,13,134,"img/A_G_3_S_006.png",1,"girl",TRUE,"picture",8,"block1_8","14:50"
"azs81wb5swz2ta6",NA,NA,14,420,"img/A_B_3_S_004.png",1,"boy",TRUE,"picture",9,"block1_9","14:50"
"azs81wb5swz2ta6",NA,NA,15,184,"img/W_G_3_S_003.png",1,"girl",TRUE,"picture",10,"block1_10","14:50"
"azs81wb5swz2ta6",NA,NA,16,147,"img/l_b_3_s_010.png",1,"boy",FALSE,"picture",11,"block1_11","14:50"
"azs81wb5swz2ta6",NA,NA,17,85,"img/l_g_3_s_009.png",1,"girl",TRUE,"picture",12,"block1_12","14:50"
"azs81wb5swz2ta6",NA,NA,18,138,"img/B_B_3_S_008.png",1,"boy",FALSE,"picture",13,"block1_13","14:50"
"azs81wb5swz2ta6",NA,NA,19,122,"img/W_B_3_S_002.png",1,"boy",FALSE,"picture",14,"block1_14","14:50"
"azs81wb5swz2ta6",NA,NA,20,123,"img/W_B_3_S_002.png",1,"boy",FALSE,"picture",15,"block1_15","14:50"
"azs81wb5swz2ta6",NA,NA,21,105,"img/B_B_3_S_008.png",1,"boy",FALSE,"picture",16,"block1_16","14:50"
"azs81wb5swz2ta6",NA,NA,23,289,"img/laughter.jpg",2,"GOOD",FALSE,"word",1,"block2_1","14:50"
"azs81wb5swz2ta6",NA,NA,24,172,"img/tragedy.jpg",2,"BAD",FALSE,"word",2,"block2_2","14:50"
"azs81wb5swz2ta6",NA,NA,25,142,"img/laughter.jpg",2,"GOOD",TRUE,"word",3,"block2_3","14:50"
"azs81wb5swz2ta6",NA,NA,26,171,"img/gift.jpg",2,"GOOD",FALSE,"word",4,"block2_4","14:50"
"azs81wb5swz2ta6",NA,NA,27,142,"img/grief.jpg",2,"BAD",TRUE,"word",5,"block2_5","14:50"
"azs81wb5swz2ta6",NA,NA,28,184,"img/ugly.jpg",2,"BAD",FALSE,"word",6,"block2_6","14:50"
"azs81wb5swz2ta6",NA,NA,29,173,"img/ugly.jpg",2,"BAD",FALSE,"word",7,"block2_7","14:50"
"azs81wb5swz2ta6",NA,NA,30,178,"img/hatred.jpg",2,"BAD",FALSE,"word",8,"block2_8","14:50"
"azs81wb5swz2ta6",NA,NA,31,174,"img/miracle.jpg",2,"GOOD",FALSE,"word",9,"block2_9","14:50"
"azs81wb5swz2ta6",NA,NA,32,155,"img/miracle.jpg",2,"GOOD",TRUE,"word",10,"block2_10","14:50"
"azs81wb5swz2ta6",NA,NA,33,1,"img/gift.jpg",2,"GOOD",FALSE,"word",11,"block2_11","14:50"
"azs81wb5swz2ta6",NA,NA,34,186,"img/lucky.jpg",2,"GOOD",TRUE,"word",12,"block2_12","14:50"
"azs81wb5swz2ta6",NA,NA,35,4,"img/hatred.jpg",2,"BAD",FALSE,"word",13,"block2_13","14:50"
"azs81wb5swz2ta6",NA,NA,36,201,"img/grief.jpg",2,"BAD",FALSE,"word",14,"block2_14","14:50"
"azs81wb5swz2ta6",NA,NA,37,178,"img/tragedy.jpg",2,"BAD",FALSE,"word",15,"block2_15","14:50"
"azs81wb5swz2ta6",NA,NA,38,146,"img/lucky.jpg",2,"GOOD",TRUE,"word",16,"block2_16","14:50"
"azs81wb5swz2ta6",NA,NA,40,335,"img/W_B_3_S_002.png",3,"boy",TRUE,"picture",1,"block3_1","14:50"
"azs81wb5swz2ta6",NA,NA,41,219,"img/grief.jpg",3,"BAD",TRUE,"word",2,"block3_2","14:50"
"azs81wb5swz2ta6",NA,NA,42,209,"img/B_G_3_S_002.png",3,"girl",FALSE,"picture",3,"block3_3","14:50"
"azs81wb5swz2ta6",NA,NA,43,211,"img/ugly.jpg",3,"BAD",FALSE,"word",4,"block3_4","14:50"
"azs81wb5swz2ta6",NA,NA,44,215,"img/W_G_3_S_003.png",3,"girl",TRUE,"picture",5,"block3_5","14:50"
"azs81wb5swz2ta6",NA,NA,45,21,"img/laughter.jpg",3,"GOOD",TRUE,"word",6,"block3_6","14:50"
"azs81wb5swz2ta6",NA,NA,46,0,"img/A_G_3_S_006.png",3,"girl",FALSE,"picture",7,"block3_7","14:50"
"azs81wb5swz2ta6",NA,NA,47,8,"img/hatred.jpg",3,"BAD",TRUE,"word",8,"block3_8","14:50"
"azs81wb5swz2ta6",NA,NA,48,1,"img/l_b_3_s_010.png",3,"boy",FALSE,"picture",9,"block3_9","14:50"
"azs81wb5swz2ta6",NA,NA,49,19,"img/miracle.jpg",3,"GOOD",TRUE,"word",10,"block3_10","14:50"
"azs81wb5swz2ta6",NA,NA,50,214,"img/l_g_3_s_009.png",3,"girl",FALSE,"picture",11,"block3_11","14:50"
"azs81wb5swz2ta6",NA,NA,51,3,"img/lucky.jpg",3,"GOOD",FALSE,"word",12,"block3_12","14:50"
"azs81wb5swz2ta6",NA,NA,52,4,"img/A_B_3_S_004.png",3,"boy",TRUE,"picture",13,"block3_13","14:50"
"azs81wb5swz2ta6",NA,NA,53,188,"img/tragedy.jpg",3,"BAD",FALSE,"word",14,"block3_14","14:50"
"azs81wb5swz2ta6",NA,NA,54,214,"img/B_B_3_S_008.png",3,"boy",TRUE,"picture",15,"block3_15","14:50"
"azs81wb5swz2ta6",NA,NA,55,27,"img/gift.jpg",3,"GOOD",FALSE,"word",16,"block3_16","14:50"
"azs81wb5swz2ta6",NA,NA,57,381,"img/B_B_3_S_008.png",4,"boy",TRUE,"picture",1,"block4_1","14:50"
"azs81wb5swz2ta6",NA,NA,58,4,"img/laughter.jpg",4,"GOOD",FALSE,"word",2,"block4_2","14:50"
"azs81wb5swz2ta6",NA,NA,59,197,"img/A_B_3_S_004.png",4,"boy",FALSE,"picture",3,"block4_3","14:50"
"azs81wb5swz2ta6",NA,NA,60,194,"img/miracle.jpg",4,"GOOD",TRUE,"word",4,"block4_4","14:50"
"azs81wb5swz2ta6",NA,NA,61,1,"img/A_G_3_S_006.png",4,"girl",TRUE,"picture",5,"block4_5","14:50"
"azs81wb5swz2ta6",NA,NA,62,167,"img/gift.jpg",4,"GOOD",TRUE,"word",6,"block4_6","14:50"
"azs81wb5swz2ta6",NA,NA,63,192,"img/W_G_3_S_003.png",4,"girl",FALSE,"picture",7,"block4_7","14:50"
"azs81wb5swz2ta6",NA,NA,64,155,"img/ugly.jpg",4,"BAD",TRUE,"word",8,"block4_8","14:50"
"azs81wb5swz2ta6",NA,NA,65,139,"img/l_b_3_s_010.png",4,"boy",FALSE,"picture",9,"block4_9","14:50"
"azs81wb5swz2ta6",NA,NA,66,97,"img/grief.jpg",4,"BAD",FALSE,"word",10,"block4_10","14:50"
"azs81wb5swz2ta6",NA,NA,67,87,"img/l_g_3_s_009.png",4,"girl",FALSE,"picture",11,"block4_11","14:50"
"azs81wb5swz2ta6",NA,NA,68,167,"img/tragedy.jpg",4,"BAD",FALSE,"word",12,"block4_12","14:50"
"azs81wb5swz2ta6",NA,NA,69,173,"img/B_G_3_S_002.png",4,"girl",TRUE,"picture",13,"block4_13","14:50"
"azs81wb5swz2ta6",NA,NA,70,123,"img/hatred.jpg",4,"BAD",FALSE,"word",14,"block4_14","14:50"
"azs81wb5swz2ta6",NA,NA,71,139,"img/W_B_3_S_002.png",4,"boy",FALSE,"picture",15,"block4_15","14:50"
"azs81wb5swz2ta6",NA,NA,72,137,"img/lucky.jpg",4,"GOOD",TRUE,"word",16,"block4_16","14:50"
"azs81wb5swz2ta6",NA,NA,73,164,"img/l_b_3_s_010.png",4,"boy",FALSE,"picture",17,"block4_17","14:50"
"azs81wb5swz2ta6",NA,NA,74,214,"img/laughter.jpg",4,"GOOD",TRUE,"word",18,"block4_18","14:50"
"azs81wb5swz2ta6",NA,NA,75,218,"img/W_B_3_S_002.png",4,"boy",FALSE,"picture",19,"block4_19","14:50"
"azs81wb5swz2ta6",NA,NA,76,191,"img/ugly.jpg",4,"BAD",TRUE,"word",20,"block4_20","14:50"
"azs81wb5swz2ta6",NA,NA,77,163,"img/A_B_3_S_004.png",4,"boy",FALSE,"picture",21,"block4_21","14:50"
"azs81wb5swz2ta6",NA,NA,78,114,"img/miracle.jpg",4,"GOOD",TRUE,"word",22,"block4_22","14:50"
"azs81wb5swz2ta6",NA,NA,79,13,"img/B_G_3_S_002.png",4,"girl",TRUE,"picture",23,"block4_23","14:50"
"azs81wb5swz2ta6",NA,NA,80,160,"img/grief.jpg",4,"BAD",TRUE,"word",24,"block4_24","14:50"
"azs81wb5swz2ta6",NA,NA,81,228,"img/l_g_3_s_009.png",4,"girl",TRUE,"picture",25,"block4_25","14:50"
"azs81wb5swz2ta6",NA,NA,82,8,"img/hatred.jpg",4,"BAD",TRUE,"word",26,"block4_26","14:50"
"azs81wb5swz2ta6",NA,NA,83,13,"img/B_B_3_S_008.png",4,"boy",FALSE,"picture",27,"block4_27","14:50"
"azs81wb5swz2ta6",NA,NA,84,141,"img/lucky.jpg",4,"GOOD",TRUE,"word",28,"block4_28","14:50"
"azs81wb5swz2ta6",NA,NA,85,192,"img/A_G_3_S_006.png",4,"girl",TRUE,"picture",29,"block4_29","14:50"
"azs81wb5swz2ta6",NA,NA,86,178,"img/gift.jpg",4,"GOOD",TRUE,"word",30,"block4_30","14:50"
"azs81wb5swz2ta6",NA,NA,87,199,"img/W_G_3_S_003.png",4,"girl",FALSE,"picture",31,"block4_31","14:50"
"azs81wb5swz2ta6",NA,NA,88,176,"img/tragedy.jpg",4,"BAD",FALSE,"word",32,"block4_32","14:50"
"azs81wb5swz2ta6",NA,NA,90,307,"img/A_B_3_S_004.png",5,"boy",TRUE,"picture",1,"block5_1","14:50"
"azs81wb5swz2ta6",NA,NA,91,152,"img/B_G_3_S_002.png",5,"girl",TRUE,"picture",2,"block5_2","14:50"
"azs81wb5swz2ta6",NA,NA,92,129,"img/W_B_3_S_002.png",5,"boy",FALSE,"picture",3,"block5_3","14:50"
"azs81wb5swz2ta6",NA,NA,93,139,"img/W_B_3_S_002.png",5,"boy",FALSE,"picture",4,"block5_4","14:50"
"azs81wb5swz2ta6",NA,NA,94,131,"img/l_g_3_s_009.png",5,"girl",TRUE,"picture",5,"block5_5","14:50"
"azs81wb5swz2ta6",NA,NA,95,159,"img/B_B_3_S_008.png",5,"boy",FALSE,"picture",6,"block5_6","14:50"
"azs81wb5swz2ta6",NA,NA,96,156,"img/l_g_3_s_009.png",5,"girl",TRUE,"picture",7,"block5_7","14:50"
"azs81wb5swz2ta6",NA,NA,97,127,"img/l_b_3_s_010.png",5,"boy",FALSE,"picture",8,"block5_8","14:50"
"azs81wb5swz2ta6",NA,NA,98,129,"img/B_G_3_S_002.png",5,"girl",TRUE,"picture",9,"block5_9","14:50"
"azs81wb5swz2ta6",NA,NA,99,12,"img/W_G_3_S_003.png",5,"girl",FALSE,"picture",10,"block5_10","14:50"
"azs81wb5swz2ta6",NA,NA,100,163,"img/B_B_3_S_008.png",5,"boy",FALSE,"picture",11,"block5_11","14:50"
"azs81wb5swz2ta6",NA,NA,101,126,"img/l_b_3_s_010.png",5,"boy",FALSE,"picture",12,"block5_12","14:50"
"azs81wb5swz2ta6",NA,NA,102,149,"img/A_G_3_S_006.png",5,"girl",FALSE,"picture",13,"block5_13","14:50"
"azs81wb5swz2ta6",NA,NA,103,147,"img/A_B_3_S_004.png",5,"boy",FALSE,"picture",14,"block5_14","14:50"
"azs81wb5swz2ta6",NA,NA,104,154,"img/A_G_3_S_006.png",5,"girl",TRUE,"picture",15,"block5_15","14:50"
"azs81wb5swz2ta6",NA,NA,105,181,"img/W_G_3_S_003.png",5,"girl",TRUE,"picture",16,"block5_16","14:50"
"azs81wb5swz2ta6",NA,NA,107,357,"img/B_G_3_S_002.png",6,"girl",FALSE,"picture",1,"block6_1","14:50"
"azs81wb5swz2ta6",NA,NA,108,180,"img/miracle.jpg",6,"GOOD",FALSE,"word",2,"block6_2","14:50"
"azs81wb5swz2ta6",NA,NA,109,168,"img/l_g_3_s_009.png",6,"girl",FALSE,"picture",3,"block6_3","14:50"
"azs81wb5swz2ta6",NA,NA,110,18,"img/laughter.jpg",6,"GOOD",FALSE,"word",4,"block6_4","14:50"
"azs81wb5swz2ta6",NA,NA,111,204,"img/W_G_3_S_003.png",6,"girl",FALSE,"picture",5,"block6_5","14:50"
"azs81wb5swz2ta6",NA,NA,112,198,"img/ugly.jpg",6,"BAD",FALSE,"word",6,"block6_6","14:50"
"azs81wb5swz2ta6",NA,NA,113,193,"img/B_B_3_S_008.png",6,"boy",FALSE,"picture",7,"block6_7","14:50"
"azs81wb5swz2ta6",NA,NA,114,205,"img/hatred.jpg",6,"BAD",TRUE,"word",8,"block6_8","14:50"
